HOLEID,PROJECTCODE,SAMPLENO,FROM,TO,MidEast,MidNorth,MidRL,SAMPLETYPE,PRIORITY,Au_ppb,Zn_pct
18DD0014,CU_CLIFF,40247396,541,543,113428.1748,2186013.259,942.5557807,QuarterCore,1,0.5,0.00037
18DD0014,CU_CLIFF,40247405,555,557,113427.9968,2186014.991,928.664542,QuarterCore,1,2,0.00894
18DD0014,CU_CLIFF,40247414,567.43,568.98,113427.86,2186016.527,916.5573402,QuarterCore,1,6,0.01055
18DD0014,CU_CLIFF,40247422,578,580,113427.7552,2186017.91,905.8518337,QuarterCore,1,0.5,0.00051
18DD0014,CU_CLIFF,40247437,604,606,113427.5733,2186021.339,880.0796304,QuarterCore,1,2,0.00109
18DD0014,CU_CLIFF,40247441,610,612,113427.546,2186022.151,874.1348454,QuarterCore,1,1,0.00274
18DD0014,CU_CLIFF,40247463,648.64,651,113427.3992,2186027.439,835.6770086,QuarterCore,1,2,0.0047
18DD0014,CU_CLIFF,40247469,663,665.27,113427.3596,2186029.4,821.4970617,QuarterCore,1,3,0.0014
18DD0014,CU_CLIFF,40247471,665.27,667,113427.355,2186029.675,819.5160037,QuarterCore,1,2,0.00192
18DD0014,CU_CLIFF,40247476,677,680,113427.3279,2186031.369,807.2676398,QuarterCore,1,1,0.00067
18DD0014,CU_CLIFF,40247482,692,694.48,113427.3021,2186033.37,792.6640753,QuarterCore,1,2,0.00175
18DD0014,CU_CLIFF,40247505,746,749,113427.2575,2186040.516,738.8769107,QuarterCore,1,7,0.00428
18DD0014,CU_CLIFF,40247515,773,776,113427.2243,2186043.927,712.0933037,QuarterCore,1,5,0.00102
18DD0014,CU_CLIFF,40247578,894,896,113427.0589,2186058.784,592.5128943,QuarterCore,1,2,0.00016
18DD0014,CU_CLIFF,40247581,898,900,113427.063,2186059.284,588.5442081,QuarterCore,1,4,0.00282
18DD0014,CU_CLIFF,40247587,910,913,113427.0799,2186060.847,576.142313,QuarterCore,1,20,0.0121
18DD0014,CU_CLIFF,40247592,922,925,113427.115,2186062.35,564.2368842,QuarterCore,1,8,0.01115
18DD0014,CU_CLIFF,40247607,954.37,955.59,113427.3894,2186066.282,533.0046811,QuarterCore,1,3,0.00635
18DD0014,CU_CLIFF,40247608,955.59,958,113427.4132,2186066.507,531.2039346,QuarterCore,1,7,0.00329
18DD0014,CU_CLIFF,40247646,1043,1046,113428.2746,2186075.688,443.9975738,QuarterCore,1,82,0.00429
18DD0014,CU_CLIFF,40247654,1060.78,1062.66,113428.3004,2186077.069,426.833031,QuarterCore,1,1,0.0034
18DD0014,CU_CLIFF,40247656,1065,1068,113428.3115,2186077.452,422.0684216,QuarterCore,1,1,0.00317
18DD0014,CU_CLIFF,40247682,1114.9,1115.82,113428.5533,2186081.385,373.3675953,QuarterCore,1,25,0.0588
18DD0014,CU_CLIFF,40327011,1164,1167,113429.2342,2186085.646,323.413884,QuarterCore,1,2,0.00233
18DD0014,CU_CLIFF,40327018,1184,1187,113429.5611,2186087.373,303.4913135,QuarterCore,1,4,0.00519
18DD0014,CU_CLIFF,40327037,1228,1231,113430.2164,2186091.1,259.6543322,QuarterCore,1,2,0.00473
18DD0014,CU_CLIFF,40327042,1240,1243,113430.393,2186092.087,247.6963096,QuarterCore,1,1,0.00568
18DD0014,CU_CLIFF,40327052,1263.66,1264.72,113430.7382,2186093.905,225.0818946,QuarterCore,1,17,0.021
18DD0014,CU_CLIFF,40327054,1267,1270,113430.8052,2186094.244,220.7857436,QuarterCore,1,3,0.004
18DD0014,CU_CLIFF,40327066,1293.52,1294.03,113431.2217,2186096.193,195.5895195,QuarterCore,1,10,0.0138
18DD0014,CU_CLIFF,40327085,1335,1338,113432.1328,2186099.458,152.9992769,QuarterCore,1,11,0.01345
18DD0014,CU_CLIFF,40327096,1360,1363,113432.8201,2186101.299,128.0766684,QuarterCore,1,3,0.00291
18DD0014,CU_CLIFF,40327098,1366,1369,113433.0082,2186101.714,122.0940014,QuarterCore,1,1,0.00292
18DD0014,CU_CLIFF,40327106,1382,1385,113433.5462,2186102.763,106.1375653,QuarterCore,1,6,0.01345
18DD0014,CU_CLIFF,40327109,1390.06,1390.58,113433.7884,2186103.186,99.33500405,QuarterCore,1,19,0.01935
18DD0014,CU_CLIFF,40327113,1396,1399,113434.0504,2186103.616,92.17265027,QuarterCore,1,6,0.01795
18DD0014,CU_CLIFF,40327114,1399,1402,113434.1637,2186103.792,89.17998738,QuarterCore,1,4,0.00203
18DD0014,CU_CLIFF,40327131,1435,1437,113435.6549,2186105.907,53.77455707,QuarterCore,1,3,0.01855
18DD0014,CU_CLIFF,40327145,1460.82,1463.35,113436.8932,2186107.56,27.77147481,QuarterCore,1,12,0.027
18DD0014,CU_CLIFF,40327161,1496,1499,113438.6621,2186109.879,-7.52323328,QuarterCore,1,6,0.0067
18DD0014,CU_CLIFF,40327165,1505.1,1506.45,113439.0785,2186110.425,-15.76966147,QuarterCore,1,19,0.0375
18DD0014,CU_CLIFF,40327186,1550,1553,113441.3378,2186113.519,-61.33383904,QuarterCore,1,15,0.0899
18DD0014,CU_CLIFF,40327193,1568,1571,113442.1546,2186114.803,-79.26936307,QuarterCore,1,10,0.0299
18DD0014,CU_CLIFF,40327198,1580,1583,113442.6712,2186115.68,-91.22609032,QuarterCore,1,16,0.0733
18DD0014,CU_CLIFF,40327227,1648.36,1650.49,113445.9514,2186120.663,-158.8880546,QuarterCore,1,7,0.0363
18DD0014,CU_CLIFF,40327229,1653.54,1654.42,113446.2045,2186120.995,-163.4238586,QuarterCore,1,16,0.0881
18DD0014,CU_CLIFF,40327231,1654.42,1657,113446.3006,2186121.121,-165.146568,QuarterCore,1,17,0.0823
18DD0014,CU_CLIFF,40327258,1715,1718,113449.8883,2186125.741,-225.6543118,QuarterCore,1,11,0.01225
18DD0014,CU_CLIFF,40327268,1733,1736,113450.9931,2186127.147,-243.5653121,QuarterCore,1,8,0.0292
18DD0014,CU_CLIFF,40327275,1744.84,1747,113451.694,2186128.039,-254.9288467,QuarterCore,1,20,0.0783
18DD0014,CU_CLIFF,40327276,1747,1750,113451.8523,2186128.24,-257.4960901,QuarterCore,1,13,0.0451
18DD0014,CU_CLIFF,40327279,1756,1759,113452.4047,2186128.943,-266.4515902,QuarterCore,1,12,0.0388
18DD0016,CU_CLIFF,40328102,3,5,113989.8965,2186512.333,1421.815221,QuarterCore,1,1,0.00402
18DD0016,CU_CLIFF,40328125,41,43,113991.9388,2186510.419,1383.919583,QuarterCore,1,0.5,0.00214
18DD0016,CU_CLIFF,40328152,87,88.85,113993.7184,2186508.854,1338.056317,QuarterCore,1,0.5,0.00033
18DD0016,CU_CLIFF,40328156,94,96,113993.9458,2186508.63,1330.988514,QuarterCore,1,0.5,0.00039
18DD0016,CU_CLIFF,40328163,105.19,107,113994.2834,2186508.283,1319.904099,QuarterCore,1,0.5,0.00168
18DD0016,CU_CLIFF,40328202,169,171,113996.1447,2186506.22,1256.059763,QuarterCore,1,3,0.00056
18DD0016,CU_CLIFF,40328211,181.3,183,113996.5706,2186505.798,1243.924572,QuarterCore,1,1,0.00028
18DD0016,CU_CLIFF,40328221,199,201,113997.2149,2186505.161,1226.097558,QuarterCore,1,1,0.00034
18DD0016,CU_CLIFF,40328229,213,215,113997.7211,2186504.652,1212.115978,QuarterCore,1,0.5,0.00038
18DD0016,CU_CLIFF,40328234,221,223,113998.0105,2186504.358,1204.126635,QuarterCore,1,0.5,0.00022
18DD0016,CU_CLIFF,40328257,261,263,113999.4425,2186502.848,1164.180799,QuarterCore,1,1,0.00021
18DD0016,CU_CLIFF,40328261,267,269,113999.6495,2186502.617,1158.18884,QuarterCore,1,2,0.00039
18DD0016,CU_CLIFF,40328275,291,293,114000.4432,2186501.678,1134.220365,QuarterCore,1,0.5,0.00076
18DD0016,CU_CLIFF,40328289,313,315,114001.1265,2186500.805,1112.2483,QuarterCore,1,0.5,0.00065
18DD0016,CU_CLIFF,40328337,395,396.24,114003.246,2186497.901,1030.708167,QuarterCore,1,2,0.00104
18DD0016,CU_CLIFF,40328339,399,401,114003.3451,2186497.787,1026.330781,QuarterCore,1,1,0.00032
18DD0016,CU_CLIFF,40328352,419,421,114003.7746,2186497.315,1006.341004,QuarterCore,1,0.5,0.00016
18DD0016,CU_CLIFF,40328353,421,421.9,114003.8034,2186497.285,1004.891598,QuarterCore,1,1,0.00017
18DD0016,CU_CLIFF,40328359,431,433,114004.0167,2186497.073,994.3458828,QuarterCore,1,0.5,0.00013
18DD0016,CU_CLIFF,40328371,448.6,451,114004.3748,2186496.7,976.5534172,QuarterCore,1,1,0.0004
18DD0016,CU_CLIFF,40328397,491,492.5,114005.1165,2186495.621,934.6239442,QuarterCore,1,9,0.00091
18DD0016,CU_CLIFF,40328407,505,508,114005.3821,2186495.241,919.8812431,QuarterCore,1,43,0.00229
18DD0016,CU_CLIFF,40328433,571,574,114006.7078,2186494.117,853.9044847,QuarterCore,1,1,0.00013
18DD0016,CU_CLIFF,40328451,610.13,613,114007.5431,2186493.219,814.8589134,QuarterCore,1,1,0.00036
18DD0016,CU_CLIFF,40328459,628,631,114007.9771,2186492.764,796.9349591,QuarterCore,1,2,0.00031
18DD0016,CU_CLIFF,40328468,649,652,114008.5686,2186492.323,775.9479696,QuarterCore,1,0.5,0.00027
18DD0016,CU_CLIFF,40328488,690,692,114009.835,2186491.691,735.4727683,QuarterCore,1,1,0.00122
18DD0016,CU_CLIFF,40328493,696.87,699,114010.0314,2186491.575,728.5415158,QuarterCore,1,4,0.00096
18DD0016,CU_CLIFF,40328501,716.36,718.75,114010.5349,2186491.239,708.9308907,QuarterCore,1,1,0.00033
18DD0016,CU_CLIFF,40328515,741,743.08,114011.0641,2186490.807,684.4554316,QuarterCore,1,4,0.00038
18DD0016,CU_CLIFF,40328522,755,758,114011.3627,2186490.572,670.0004337,QuarterCore,1,0.5,0.0002
18DD0016,CU_CLIFF,40328525,761,764,114011.4861,2186490.481,664.0023878,QuarterCore,1,4,0.00045
18DD0016,CU_CLIFF,40328529,772.41,775.41,114011.7183,2186490.323,652.5958404,QuarterCore,1,5,0.00405
18DD0016,CU_CLIFF,40328567,847,848.6,114013.5938,2186489.324,578.7374017,QuarterCore,1,0.5,0.00156
18DD0016,CU_CLIFF,40328576,857,860,114013.9681,2186489.132,568.0456919,QuarterCore,1,1,0.00077
18DD0016,CU_CLIFF,40328585,875,878,114014.5747,2186488.785,550.059271,QuarterCore,1,3,0.00034
18DD0016,CU_CLIFF,40328595,896,899,114015.2271,2186488.357,529.0737732,QuarterCore,1,1,0.00036
18DD0016,CU_CLIFF,40328615,929.26,929.7,114016.0968,2186487.694,497.11251,QuarterCore,1,1,0.005
18DD0016,CU_CLIFF,40328629,956.7,958.6,114016.7191,2186487.246,468.9530235,QuarterCore,1,1,0.00119
18DD0016,CU_CLIFF,40328632,960,962.37,114016.7883,2186487.198,465.4190247,QuarterCore,1,1,0.00065
18DD0016,CU_CLIFF,40328645,987,990,114017.2476,2186486.906,438.1094799,QuarterCore,1,6,0.00091
18DD0016,CU_CLIFF,40328652,1005,1008,114017.5291,2186486.749,420.1123671,QuarterCore,1,1,0.00067
18DD0016,CU_CLIFF,40328656,1013,1016,114017.65,2186486.684,412.1135449,QuarterCore,1,1,0.00035
18DD0017,CU_CLIFF,40327308,27,28.5,114376.26,2186750.897,1389.767984,QuarterCore,1,3,0.00128
18DD0017,CU_CLIFF,40327311,30,31.86,114375.8243,2186751.089,1386.62382,QuarterCore,1,4,0.00129
18DD0017,CU_CLIFF,40327325,52,54,114372.9355,2186752.241,1364.77454,QuarterCore,1,2,0.00718
18DD0017,CU_CLIFF,40327352,94,96,114367.6392,2186753.917,1323.143621,QuarterCore,1,2,0.00115
18DD0017,CU_CLIFF,40327377,138,139.29,114362.2721,2186755.57,1279.861501,QuarterCore,1,3,0.00024
18DD0017,CU_CLIFF,40327388,150.5,151.91,114360.7789,2186756.038,1267.399345,QuarterCore,1,4,0.0003
18DD0017,CU_CLIFF,40327406,172.51,174.23,114358.1748,2186756.803,1245.401186,QuarterCore,1,7,0.00031
18DD0017,CU_CLIFF,40327417,192,194,114355.8904,2186757.375,1225.912979,QuarterCore,1,12,0.00045
18DD0017,CU_CLIFF,40327427,207.07,208.58,114354.1817,2186757.745,1211.191432,QuarterCore,1,7,0.0003
18DD0017,CU_CLIFF,40327442,227.75,229,114351.8711,2186758.213,1190.777166,QuarterCore,1,3,0.00027
18DD0017,CU_CLIFF,40327451,241,243,114350.4289,2186758.561,1177.233213,QuarterCore,1,9,0.00134
18DD0017,CU_CLIFF,40327469,270,272,114347.597,2186759.38,1148.383637,QuarterCore,1,5,0.00087
18DD0017,CU_CLIFF,40327477,284,285.66,114346.3282,2186759.789,1134.618033,QuarterCore,1,2,0.00093
18DD0017,CU_CLIFF,40327482,289.91,291,114345.8061,2186759.945,1129.019507,QuarterCore,1,5,0.00065
18DD0017,CU_CLIFF,40327495,310.59,312.12,114343.821,2186760.442,1108.219982,QuarterCore,1,11,0.00193
18DD0017,CU_CLIFF,40327545,380,381.61,114336.9713,2186761.448,1039.116138,QuarterCore,1,5,0.00363
18DD0017,CU_CLIFF,40327547,383.13,385,114336.6517,2186761.498,1035.872245,QuarterCore,1,32,0.00589
18DD0017,CU_CLIFF,40327556,399,401,114335.0959,2186761.772,1020.01574,QuarterCore,1,1,0.00085
18DD0017,CU_CLIFF,40327559,404.5,405.5,114334.6096,2186761.855,1015.040132,QuarterCore,1,5,0.00154
18DD0017,CU_CLIFF,40327566,412,414,114333.8353,2186761.963,1007.078445,QuarterCore,1,3,0.00118
18DD0017,CU_CLIFF,40327586,444,446,114330.7906,2186762.224,975.2247398,QuarterCore,1,5,0.00095
18DD0017,CU_CLIFF,40327591,450,452,114330.2329,2186762.269,969.2508915,QuarterCore,1,5,0.00122
18DD0017,CU_CLIFF,40327593,454,456,114329.8619,2186762.3,965.2682543,QuarterCore,1,7,0.00039
18DD0017,CU_CLIFF,40327614,502,505,114324.3795,2186763.799,917.1097067,QuarterCore,1,52,0.00387
18DD0017,CU_CLIFF,40327623,516.86,519,114322.5896,2186764.46,902.806439,QuarterCore,1,4,0.00168
18DD0017,CU_CLIFF,40327631,534,535.86,114320.4919,2186765.267,885.9556891,QuarterCore,1,8,0.00187
18DD0017,CU_CLIFF,40327632,535.86,536.83,114320.3178,2186765.336,884.5531082,QuarterCore,1,3,0.00126
18DD0017,CU_CLIFF,40327649,575,578,114315.4248,2186767.368,844.7492152,QuarterCore,1,10,0.00196
18DD0017,CU_CLIFF,40327662,604,607,114311.9657,2186768.938,815.9991248,QuarterCore,1,2,0.00138
18DD0017,CU_CLIFF,40327675,633,634.49,114308.6374,2186770.524,787.9957647,QuarterCore,1,6,0.00237
18DD0017,CU_CLIFF,40327678,639.59,640.16,114307.9165,2186770.87,781.9181654,QuarterCore,1,3,0.00171
18DD0017,CU_CLIFF,40337006,739,741,114295.2635,2186778.113,682.8809459,QuarterCore,1,16,0.00193
18DD0017,CU_CLIFF,40337013,751,753,114293.4167,2186779.321,671.0856716,QuarterCore,1,7,0.00321
18DD0017,CU_CLIFF,40337049,827,830,114281.8209,2186787.577,595.9219283,QuarterCore,1,0.5,0.00231
18DD0017,CU_CLIFF,40337057,848,851,114278.6678,2186789.841,575.2837967,QuarterCore,1,1,0.00199
18DD0017,CU_CLIFF,40337078,898,901,114271.3119,2186795.523,526.1556651,QuarterCore,1,0.5,0.00347
18DD0017,CU_CLIFF,40337086,914,916.79,114269.052,2186797.481,510.5444842,QuarterCore,1,0.5,0.00143
18DD0017,CU_CLIFF,40337092,927,930,114267.22,2186799.15,497.6758859,QuarterCore,1,1,0.00156
18DD0017,CU_CLIFF,40337093,930,933,114266.8032,2186799.534,494.7300029,QuarterCore,1,0.5,0.00196
18DD0017,CU_CLIFF,40337125,997,1000,114257.4884,2186808.323,428.9657665,QuarterCore,1,0.5,0.00125
18DD0017,CU_CLIFF,40337131,1012,1015,114255.3156,2186810.473,414.2806531,QuarterCore,1,1,0.00173
18DD0017,CU_CLIFF,40337146,1051,1052.62,114249.5651,2186816.076,376.8215497,QuarterCore,1,2,0.00476
18DD0017,CU_CLIFF,40337147,1052.62,1055,114249.2596,2186816.377,374.8679717,QuarterCore,1,1,0.00219
18DD0017,CU_CLIFF,40337148,1055,1058,114248.8472,2186816.786,372.2414617,QuarterCore,1,0.5,0.002
18DD0017,CU_CLIFF,40337161,1086,1089,114244.0376,2186821.692,342.0125265,QuarterCore,1,0.5,0.0028
18DD0017,CU_CLIFF,40337162,1089,1091.95,114243.5709,2186822.179,339.1150212,QuarterCore,1,1,0.00228
18DD0017,CU_CLIFF,40337181,1133.15,1136,114236.5161,2186829.781,296.2523825,QuarterCore,1,2,0.00192
18DD0017,CU_CLIFF,40337187,1148,1151,114234.0301,2186832.459,281.7817051,QuarterCore,1,1,0.00289
18DD0017,CU_CLIFF,40337196,1169.73,1172,114230.3613,2186836.345,261.0958797,QuarterCore,1,1,0.00119
18DD0017,CU_CLIFF,40337199,1178,1181,114228.8755,2186837.938,252.740167,QuarterCore,1,1,0.00276
18DD0017,CU_CLIFF,40337201,1181,1184,114228.3599,2186838.494,249.8376278,QuarterCore,1,3,0.00236
18DD0017,CU_CLIFF,40337206,1192.07,1192.71,114226.6732,2186840.346,240.2700854,QuarterCore,1,4,0.00377
18DD0017,CU_CLIFF,40337207,1192.71,1195,114226.4285,2186840.624,238.8527321,QuarterCore,1,0.5,0.00299
18DD0017,CU_CLIFF,40337232,1243.28,1246,114218.5632,2186850.695,189.703145,QuarterCore,1,0.5,0.0025
18DD0017,CU_CLIFF,40337236,1255,1258,114216.7945,2186853.131,178.2315419,QuarterCore,1,0.5,0.00435
18DD0017,CU_CLIFF,40337253,1297,1300,114210.6968,2186862.015,137.6376116,QuarterCore,1,0.5,0.00182
18DD0017,CU_CLIFF,40337255,1303,1306,114209.8637,2186863.322,131.8412588,QuarterCore,1,0.5,0.00384
18DD0017,CU_CLIFF,40337266,1330,1332,114206.2325,2186869.137,106.2435545,QuarterCore,1,0.5,0.00147
18DD0018,CU_CLIFF,40337286,19,21,113929.8196,2186763.991,1377.226867,QuarterCore,1,0.5,0.00249
18DD0018,CU_CLIFF,40337291,27,29,113929.3695,2186765.255,1369.34025,QuarterCore,1,1,0.00245
18DD0018,CU_CLIFF,40337299,43,45,113928.5356,2186767.755,1353.558824,QuarterCore,1,0.5,0.00257
18DD0018,CU_CLIFF,40337328,79.5,81.27,113926.7246,2186773.297,1317.643987,QuarterCore,1,2,0.00195
18DD0018,CU_CLIFF,40337334,85.56,86.12,113926.4637,2186774.117,1312.257381,QuarterCore,1,9,0.00255
18DD0018,CU_CLIFF,40337343,98,100,113925.8449,2186776.092,1299.261119,QuarterCore,1,6,0.0027
18DD0018,CU_CLIFF,40337348,106,108,113925.4796,2186777.287,1291.359348,QuarterCore,1,0.5,0.00198
18DD0018,CU_CLIFF,40337362,128,130,113924.5102,2186780.557,1269.625239,QuarterCore,1,1,0.00364
18DD0018,CU_CLIFF,40337376,148.44,150.15,113923.6665,2186783.54,1249.56844,QuarterCore,1,9,0.00278
18DD0018,CU_CLIFF,40337386,161,163,113923.1621,2186785.389,1237.008871,QuarterCore,1,3,0.00216
18DD0018,CU_CLIFF,40337392,171,173,113922.7776,2186786.835,1227.121378,QuarterCore,1,10,0.00417
18DD0018,CU_CLIFF,40337398,181.93,184,113922.3688,2186788.409,1216.277704,QuarterCore,1,13,0.00285
18DD0018,CU_CLIFF,40337462,271.1,273,113919.4331,2186800.782,1128.10545,QuarterCore,1,19,0.00404
18DD0018,CU_CLIFF,40337488,311,313,113918.3726,2186806.092,1088.524137,QuarterCore,1,13,0.0146
18DD0018,CU_CLIFF,40337491,315,317,113918.2716,2186806.621,1084.560548,QuarterCore,1,12,0.01255
18DD0018,CU_CLIFF,40337492,317,319,113918.2212,2186806.885,1082.578754,QuarterCore,1,18,0.022
18DD0018,CU_CLIFF,40337494,321,323,113918.12,2186807.415,1078.615243,QuarterCore,1,13,0.01585
18DD0018,CU_CLIFF,40338262,352,354,113917.3227,2186811.55,1047.902645,QuarterCore,1,28,0.01615
18DD0018,CU_CLIFF,40338267,360,362,113917.1137,2186812.625,1039.977964,QuarterCore,1,25,0.0106
18DD0018,CU_CLIFF,40338275,374,376,113916.7521,2186814.514,1026.110711,QuarterCore,1,32,0.01185
18DD0018,CU_CLIFF,40338278,380,382,113916.6023,2186815.325,1020.16765,QuarterCore,1,46,0.0262
18DD0018,CU_CLIFF,40338295,408,410,113915.9684,2186819.12,992.4332771,QuarterCore,1,42,0.0247
18DD0018,CU_CLIFF,40338345,491,492.5,113914.4455,2186830.21,910.4440401,QuarterCore,1,11,0.0205
18DD0018,CU_CLIFF,40338373,528.76,529.74,113913.8173,2186835.129,873.2734485,QuarterCore,1,41,0.00962
18DD0018,CU_CLIFF,40338411,591,594,113912.8626,2186843.412,810.5753925,QuarterCore,1,32,0.0117
18DD0018,CU_CLIFF,40338418,608.41,609.61,113912.6284,2186845.558,794.2071912,QuarterCore,1,25,0.0115
18DD0018,CU_CLIFF,40338451,669,672,113912.1306,2186853.509,733.235734,QuarterCore,1,14,0.00687
18DD0018,CU_CLIFF,40338452,672,674,113912.1249,2186853.831,730.7565432,QuarterCore,1,12,0.0053
18DD0018,CU_CLIFF,40338456,679,682,113912.1111,2186854.798,723.319157,QuarterCore,1,23,0.00808
18DD0018,CU_CLIFF,40338462,690.12,692.25,113912.098,2186856.178,712.7237579,QuarterCore,1,10,0.0057
18DD0018,CU_CLIFF,40338468,704,706.41,113912.0905,2186857.995,698.8219276,QuarterCore,1,10,0.00654
18DD0018,CU_CLIFF,40338508,776.7,777.41,113912.1981,2186867.273,627.5736042,QuarterCore,1,259,0.227
18DD0018,CU_CLIFF,40338526,809,811,113912.3045,2186871.407,594.8891983,QuarterCore,1,1,0.00642
18DD0018,CU_CLIFF,40338528,813,814.45,113912.3222,2186871.871,591.1933369,QuarterCore,1,9,0.0107
18DD0018,CU_CLIFF,40338543,848,851,113912.5831,2186876.306,555.695206,QuarterCore,1,2,0.00393
18DD0018,CU_CLIFF,40338546,854,857,113912.641,2186877.045,549.7412844,QuarterCore,1,4,0.00604
18DD0018,CU_CLIFF,40338547,857,860,113912.6731,2186877.416,546.7643952,QuarterCore,1,3,0.00329
18DD0018,CU_CLIFF,40338556,881,884,113912.9784,2186880.389,522.9512576,QuarterCore,1,4,0.00776
18DD0018,CU_CLIFF,40338601,984,987,113915.4483,2186893.489,420.8193015,QuarterCore,1,4,0.0087
18DD0018,CU_CLIFF,40338615,1020,1023,113916.7542,2186898.28,385.1635044,QuarterCore,1,8,0.0144
18DD0018,CU_CLIFF,40338619,1031,1034,113917.2006,2186899.768,374.2738186,QuarterCore,1,6,0.00964
18DD0018,CU_CLIFF,40338653,1103.83,1106,113920.503,2186909.623,302.6087727,QuarterCore,1,2,0.00163
18DD0018,CU_CLIFF,40338663,1128,1131,113921.7415,2186913.023,278.2915401,QuarterCore,1,2,0.00683
18DD0018,CU_CLIFF,40338667,1135.71,1138,113922.1221,2186914.055,271.0192676,QuarterCore,1,4,0.00436
18DD0018,CU_CLIFF,40338672,1147,1150,113922.7324,2186915.701,259.5072629,QuarterCore,1,9,0.0081
18DD0018,CU_CLIFF,40338674,1153,1156,113923.0519,2186916.556,253.5771026,QuarterCore,1,7,0.00616
18DD0018,CU_CLIFF,40338687,1183.23,1186,113924.7296,2186920.876,223.8208509,QuarterCore,1,11,0.00695
18DD0018,CU_CLIFF,40338698,1209.53,1212,113926.3176,2186924.642,197.9922505,QuarterCore,1,2,0.00369
18DD0018,CU_CLIFF,40338699,1212,1215,113926.4893,2186925.036,195.2912709,QuarterCore,1,4,0.00548
18DD0018,CU_CLIFF,40338716,1251,1254,113929.0205,2186930.658,156.7816985,QuarterCore,1,1,0.00464
18DD0018,CU_CLIFF,40338729,1284,1287,113931.2102,2186935.397,124.197287,QuarterCore,1,5,0.01165
18DD0018,CU_CLIFF,40338738,1308,1311,113932.8729,2186938.848,100.5050063,QuarterCore,1,12,0.0183
18DD0018,CU_CLIFF,40337915,1373,1376,113937.8035,2186948.252,36.37840654,QuarterCore,1,41,0.0607
18DD0018,CU_CLIFF,40337916,1376,1379,113938.0456,2186948.688,33.42015955,QuarterCore,1,12,0.0201
18DD0019,CU_CLIFF,40337514,23,25,113391.5574,2186861.869,1393.24126,QuarterCore,1,42,0.00331
18DD0019,CU_CLIFF,40337515,25,27,113391.8624,2186862.065,1391.274384,QuarterCore,1,45,0.00685
18DD0019,CU_CLIFF,40337536,59.11,60.5,113396.9177,2186865.37,1358.013297,QuarterCore,1,177,0.0594
18DD0019,CU_CLIFF,40337552,78,79.5,113399.7518,2186867.187,1339.369806,QuarterCore,1,104,0.137
18DD0019,CU_CLIFF,40337553,79.5,80.91,113399.9697,2186867.325,1337.937887,QuarterCore,1,153,0.0631
18DD0019,CU_CLIFF,40337563,93.35,95.09,113402.0698,2186868.652,1324.144828,QuarterCore,1,86,0.0125
18DD0019,CU_CLIFF,40337569,101,103,113403.2361,2186869.391,1316.488308,QuarterCore,1,126,0.0225
18DD0019,CU_CLIFF,40337576,113,115,113405.0349,2186870.544,1304.679994,QuarterCore,1,99,0.0369
18DD0019,CU_CLIFF,40337611,164.5,165.9,113412.7036,2186875.611,1254.311849,QuarterCore,1,14,0.0222
18DD0019,CU_CLIFF,40337615,170,172,113413.5719,2186876.182,1248.605719,QuarterCore,1,41,0.00915
18DD0019,CU_CLIFF,40337634,196,198,113417.4619,2186878.682,1223.020197,QuarterCore,1,67,0.022
18DD0019,CU_CLIFF,40337635,198,199.25,113417.7047,2186878.834,1221.420668,QuarterCore,1,72,0.00886
18DD0019,CU_CLIFF,40337637,200.53,201.26,113418.044,2186879.046,1219.18625,QuarterCore,1,84,0.00915
18DD0019,CU_CLIFF,40337648,215.49,216,113420.2627,2186880.423,1204.567613,QuarterCore,1,98,1.29
18DD0019,CU_CLIFF,40337658,232,234,113422.8295,2186882.036,1187.581005,QuarterCore,1,89,0.0184
18DD0019,CU_CLIFF,40337681,268,269.6,113428.0967,2186885.517,1152.342234,QuarterCore,1,24,0.121
18DD0019,CU_CLIFF,40337688,278,279.36,113429.5372,2186886.508,1142.618138,QuarterCore,1,15,0.0263
18DD0019,CU_CLIFF,40337697,292,294,113431.6257,2186887.946,1128.524456,QuarterCore,1,98,0.01915
18DD0019,CU_CLIFF,40337711,309.22,311,113434.1249,2186889.659,1111.684867,QuarterCore,1,55,0.00627
18DD0019,CU_CLIFF,40337737,352,354,113440.4014,2186893.92,1069.471073,QuarterCore,1,38,0.00862
18DD0019,CU_CLIFF,40337758,383,385,113444.9164,2186896.939,1038.950614,QuarterCore,1,45,0.0136
18DD0019,CU_CLIFF,40337796,433.24,435,113452.2169,2186901.646,989.5891594,QuarterCore,1,127,0.0554
18DD0019,CU_CLIFF,40337799,438,439.13,113452.8702,2186902.047,985.2107291,QuarterCore,1,119,0.0358
18DD0019,CU_CLIFF,40337803,443,444.44,113453.6281,2186902.511,980.1328952,QuarterCore,1,192,0.0317
18DD0019,CU_CLIFF,40337805,444.44,445.79,113453.8337,2186902.635,978.7587157,QuarterCore,1,98,0.024
18DD0019,CU_CLIFF,40337825,471.5,472.5,113457.7963,2186904.986,952.2715318,QuarterCore,1,17,0.01175
18DD0019,CU_CLIFF,40337826,472.5,473.84,113457.9678,2186905.086,951.1184919,QuarterCore,1,15,0.0312
18DD0019,CU_CLIFF,40337836,487.38,490,113460.232,2186906.394,935.8203914,QuarterCore,1,36,0.01375
18DD0019,CU_CLIFF,40337851,511.91,512.75,113463.6431,2186908.328,912.5078533,QuarterCore,1,36,0.0168
